"analiza_id","content_hash","original_name","mime_type","created"
"2698","b44b4fad9c34200e9cee5cbdf127436dbab5c9b4","image (2).png","image/png","2025-01-20 00:20:49"
"2702","4662fa63330fbdd05208816dccdceb8e4a1e6872","image.png","image/png","2025-01-20 00:42:32"
"2702","0adc0f0d1f6e354906b2fa340aa7a9147a121856","image (1).png","image/png","2025-01-20 00:42:59"
"2705","07e269029b2fd6ba214e1d967c8e47e094cbc48a","image.png","image/png","2025-01-20 01:00:40"
"2704","4b2de79fd92cd693f6057de77bdb79bdaec7f0bf","image.png","image/png","2025-01-20 00:52:03"
"2706","7c888307374ecdcf5bc8c7fe417f3b823b1020d2","image.png","image/png","2025-01-20 01:08:30"
"2709","c0f21edb74a97ac05e0871f35b57397365479716","Screenshot 2025-01-20 122104.png","image/png","2025-01-20 12:21:34"
"2709","5296f0b407477c2d9586d0b5e262776350f50ade","Screenshot 2025-01-20 122114.png","image/png","2025-01-20 12:22:19"
"2710","7f387c073e65a3a1a348bd2228e2fcd9bbf03cc5","Screenshot 2025-01-20 160408.png","image/png","2025-01-20 16:04:34"
"2710","29e5a77c6fb9e86feaf69758c28d36bd619aa131","Screenshot 2025-01-20 160705.png","image/png","2025-01-20 16:07:18"
"2711","c0a4a55548b399b0894afd28e3315088c93b4e51","Screenshot 2025-01-20 164712.png","image/png","2025-01-20 16:48:23"
"2711","3e696d29a476f8e9fb6a9e84b4980cf74bba98c0","Screenshot 2025-01-20 165851.png","image/png","2025-01-20 16:59:19"
"2712","4a549fffa11e3a1d90ab6a5c38997a993a9e6fa1","Screenshot 2025-01-20 202312.png","image/png","2025-01-20 20:24:25"
"2712","d9e613b6af162b1f84201ab074c2330093363b37","Screenshot 2025-01-20 202339.png","image/png","2025-01-20 20:25:36"
"2713","c3266562b465c30051aff0c5c414ad1e2edf3be1","Screenshot 2025-01-20 212508.png","image/png","2025-01-20 21:35:41"
"2713","48d2dd5348ee80aaf15453f074db2b5ed2c41a30","Screenshot 2025-01-20 212526.png","image/png","2025-01-20 21:36:30"
"2713","b1432935580544c061e6e48c679d00982dbccfdc","Screenshot 2025-01-20 213504.png","image/png","2025-01-20 21:37:34"
"2714","b47d4edf3a9c44fe858fb44d1edb36e82a8979ec","image.png","image/png","2025-01-21 00:32:45"
"2714","aad139a35a1ba6f6a49850eb01f64b112ba94999","image (1).png","image/png","2025-01-21 00:33:19"
"2714","b7f14eb0a8f04b804c6e1150f3f08e8803367458","image (2).png","image/png","2025-01-21 00:35:53"
"2714","647d2a772f87f0d4b1cf81fe9b6d7a6f94a738f0","image (3).png","image/png","2025-01-21 00:36:13"
"2460","3dfd45d2afbe96d67741b2e463206fa3008bd6ee","slika 1.png","image/png","2025-01-13 23:28:36"
"2467","9acec3c8e3376167551e2883898014041f590fbb","image (3).png","image/png","2025-01-14 21:39:20"
"2471","62fdf941d4135326b3284e71cf3cac1e4c5b8e6c","image.png","image/png","2025-01-15 01:30:59"
"2474","69e84303750ddf8e70eae4dcdffd324bf7982031","Screenshot 2025-01-15 at 11.14.14.png","image/png","2025-01-15 11:14:30"
"2478","003777ec939af0fa2a134f5fbdf24e1cfb44d031","Screenshot 2025-01-15 at 11.24.06.png","image/png","2025-01-15 11:24:15"
"2482","0a1b6f9826029ad3480cc7b05be2df6adc8615c9","image.png","image/png","2025-01-15 14:31:44"
"2486","bc13b16775de5ac3ce4dc1ae47389abf50cfe862","image (1).png","image/png","2025-01-15 18:24:00"
"2490","f37db3977709f56f520963087f7b80062b9f7bea","image.png","image/png","2025-01-15 21:18:40"
"2499","0b4163a1ed2a31959f3a8d1ff01360866371c52e","s7.png","image/png","2025-01-17 12:06:27"
"2512","44980fecf496b3a3b5329db4f30edf743700af58","image (4).png","image/png","2025-01-17 17:52:42"
"2515","eb0d281541e025822c63be1ed8ce33d6181d9570","image (3).png","image/png","2025-01-17 18:14:44"
"2516","dae433b987a471bde46f4cd7aed26afe9528837d","image (5).png","image/png","2025-01-17 18:24:20"
"2528","d733b4f115419cc2dff3d78740221d613cdd6282","image.png","image/png","2025-01-18 11:54:13"
"2531","ee52fc287c28c6c722b87a4bfeb37572e03b46a7","image.png","image/png","2025-01-18 13:05:52"
"2533","566629b38f19d9f703343097ac4ba9cd8000ccfc","skup2meta.png","image/png","2025-01-18 13:39:23"
"2535","79e3693c4fe96d76c1cfb155eab5a560fe3ad763","skup4meta2.png","image/png","2025-01-18 13:46:29"
"2537","d159f1eff24653883df94945b0f70709fcb1ca5e","image.png","image/png","2025-01-18 13:58:36"
"2542","55f2e3cffc4ac3ffa2120b8e8ce84ce3f8c094c0","image.png","image/png","2025-01-18 16:20:30"
"2548","e698e0d2b688f165d9c320a61c7de04520dc16c3","image.png","image/png","2025-01-18 16:59:12"
"2715","4d5b51cd257b13add930c90d2343b5d452d0b7a5","image (2).png","image/png","2025-01-21 01:53:36"
"2716","c9b332cdb93d2371f968e6d83c422cf55cc63112","image.png","image/png","2025-01-21 02:35:35"
"2716","5e3bf94b2e2a6370baead483f127d3c3945262d9","image (1).png","image/png","2025-01-21 02:38:34"
"2717","5381b1734a4960d50011699516cd62c417d669e8","image.png","image/png","2025-01-21 03:04:31"
"2718","f90cf17c1b2f39b1647180d242de5e23d1c1bae8","image.png","image/png","2025-01-21 03:27:03"
"2725","07df92c168b1d07219e88ea37ea1fa43121c0bcf","41 skup.png","image/png","2025-01-22 14:08:04"
"2725","762b7de06f41f250f8e78f028a82ba1244ab3d0d","41 skup (1).png","image/png","2025-01-22 14:09:53"
"2725","a1ab2357ef1600f0e58ab53c453d871cea84f30c","42 skup.png","image/png","2025-01-22 14:11:07"
"2726","98ac9ec9484dcfe1c529de470d72be51521504ce","31skup.png","image/png","2025-01-22 14:14:58"
"2726","0fb0c6616607389593c4193f3cc87e51b9ff0d8f","32skup.png","image/png","2025-01-22 14:16:28"
"2726","f7b2f80973e220d5c3d88dc4d2072b0e70fd862c","33skup.png","image/png","2025-01-22 14:17:35"
"2727","83be976e509e32cb6f3daa9c466b53d73f5fa996","21skup.png","image/png","2025-01-22 14:19:42"
"2727","e52a9bdbef67bc0116e003f0a35448f851fa1e84","22skup.png","image/png","2025-01-22 14:20:51"
"2727","437861e72d06d48115792b0c15a09d0913df365c","23skup.png","image/png","2025-01-22 14:21:52"
"2728","95ba46b563fe97959cf4c3028e3e0f609f7832eb","11skup.png","image/png","2025-01-22 14:23:57"
"2728","08dbf2b100055a1061432b5bb2a2037c4ef071f1","12skup.png","image/png","2025-01-22 14:25:25"
"2755","7915bea48197f24971a9806d9f868cb7affedbc8","image.png","image/png","2025-01-30 15:47:03"
"2755","b87045aea9a2496b2c1742cbfbed17d2dc4251aa","Screenshot 2025-01-30 160539.png","image/png","2025-01-30 16:14:22"
"2756","ac9f7b2417eb922585f2896206d9450fec341b82","image.png","image/png","2025-01-30 16:19:17"
"2756","a39dafcc9cdd2fb7f5e920d05eb381c8dbb4b14e","image (1).png","image/png","2025-01-30 16:34:49"
"2757","0d4674d8382c368b09a65c8aa7e1b103327b583c","image (1).png","image/png","2025-01-30 16:51:22"
"2758","b07a0a768a481d39488541c74b26fb49316db5bf","image.png","image/png","2025-01-30 17:45:30"
"2758","ff05a1a40483c63ffd79dbfed91e40e887b02ec3","image (1).png","image/png","2025-01-30 17:56:10"
"2758","8131adc7a13ada35fd4c861980e66be47f3046ef","image (2).png","image/png","2025-01-30 18:02:27"
"2759","cabcf1d6ac4ba910866be770c3e0ca3d58d517b4","image.png","image/png","2025-01-30 18:15:10"
"2552","4ed3eb616d63d4b30f99bc4d5ef4ae31b13f8a51","image (3).png","image/png","2025-01-18 18:18:08"
"2564","d013d90f8140ad0f7bab2b772bf638365a33a4d2","image.png","image/png","2025-01-19 00:49:24"
"2565","3ea33457816e2846aa1eb2c544176929a0a0416c","image (3).png","image/png","2025-01-19 02:12:51"
"2580","1f8c168f92e19e56d964e5ece3a3e173cc6be061","Snimka zaslona 2025-01-19 145709.png","image/png","2025-01-19 15:07:48"
"2590","7ad53c92e7c2c8d39cfc90b4e73004d94f2ae3e9","skole.png","image/png","2025-01-19 17:03:50"
"2597","48f5e460412638f198c8156a2d66d98e73bbf2a2","4.png","image/png","2025-01-19 17:13:47"
"2601","34e19e054bd23100be2bac4ce658622026e9b8d7","image.png","image/png","2025-01-19 17:37:21"
"2615","b9682a9c187c08813874dc0c07c851d5ed39c89a","image.png","image/png","2025-01-19 18:21:39"
"2618","5f062401302ba004e244a01d89ea91f972fe066d","image.png","image/png","2025-01-19 18:32:56"
"2625","f94bfd234c4655fa6195f3e64fa4b3441cbbd2d6","image.png","image/png","2025-01-19 18:51:34"
"2627","25c75c0185b8b80662961c85b6fde94ea6df059f","slika (1).png","image/png","2025-01-19 18:22:15"
"2639","a66bd4b4add68a46b963e38a4445f9925d800248","image.png","image/png","2025-01-19 19:33:34"
"2652","d405e949ee9c395a5d28127c3d960f60e52fc93b","image (2).png","image/png","2025-01-19 20:59:19"
"2668","e6432ee58ce981179383779efbd25f7d3f2efec9","image.png","image/png","2025-01-19 22:07:45"
"2670","667a72d1180a69995c72023a2f25d746b7ab0c28","Screenshot 2025-01-19 at 22.19.22.png","image/png","2025-01-19 22:19:58"
"2673","d02dc6ff8470d3dc082ccdbb0cf05c7e5b497d53","image (1).png","image/png","2025-01-19 22:28:39"
"2676","0b75476132fabeba1dfde13326bc9277777e0baf","Screenshot 2025-01-19 221735.png","image/png","2025-01-19 22:19:25"
"2691","b652ee30c75b27b98e296676763e1f4152f4891f","Geoportal_javna_parkirališta_za_bicikle.png","image/png","2025-01-19 23:31:39"
"2697","dbd6ae72f066950d4d52a6585e8a22e9607627f9","image (1).png","image/png","2025-01-19 23:46:04"
"2703","719eee0631a90d9ebe04a48273c4d27924d75dac","image.png","image/png","2025-01-20 00:34:44"
"2709","bcfa3054a865a502c77f5ff9b14a1d2ffb13bb8d","Screenshot 2025-01-20 121326.png","image/png","2025-01-20 12:16:33"
"2713","6c43f91b6bce8a9e4aeabd255f8f3790ff2b29d5","Screenshot 2025-01-20 213519.png","image/png","2025-01-20 21:38:36"
"2715","c6abd580ba138f0df3b4db4927622a73e9ef0669","image.png","image/png","2025-01-21 01:45:48"
"2715","d0209a53767d671d1f6a31494a2affe12d69c0f4","image (1).png","image/png","2025-01-21 01:47:49"
"2724","b6238319d5e81bb05b2b0c73166980eeb376fece","5 skup.png","image/png","2025-01-22 14:05:19"
"2757","91704aeea2524faf1b408b04e7f831a8d7150555","image.png","image/png","2025-01-30 16:49:56"
